rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
1,Love Yourself,Justin Bieber,[],2016,,e0140a67-e4d1-4f13-8a01-364355bee46e,233000,['pop']
2,Sorry,Justin Bieber,[],2016,,e0140a67-e4d1-4f13-8a01-364355bee46e,200000,['pop']
3,One Dance,Drake & Wizkid & Kyla,[],2016,,,0,[]
4,Work,Rihanna & Drake,[],2016,,,0,[]
5,Stressed Out,Twenty One Pilots,[],2016,46bb3e3a-eb7a-4092-90dd-b705292f49d7,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,202000,"['alternative', 'indie', 'rock', 'hip hop']"
6,Panda,Desiigner,[],2016,,05b75ee5-98cd-430e-b1ec-ec0f61fdabda,246000,"['rap', 'hip hop']"
7,Hello,Adele,[],2016,623b39c5-3cf1-49b1-83a7-a22362f3b9a6,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,352000,"['soul', 'pop']"
8,Don't Let Me Down,The Chainsmokers & Daya,[],2016,c02e64c8-c4fa-4e46-9a1c-73343717b32e,,207000,[]
9,Can't Stop the Feeling!,Justin Timberlake,[],2016,2bb74cf7-acd5-4f7b-9be1-1c9eceb96a3d,596ffa74-3d08-44ef-b113-765d43d12738,236000,[]
10,Closer,The Chainsmokers & Halsey,[],2016,,,0,[]
11,Cheap Thrills,Sia & Sean Paul,[],2016,,,224000,[]
12,7 Years,Lukas Graham,[],2016,,69cfe463-3075-44d8-b118-02381e4a9ed9,238000,['pop']
13,Needed Me,Rihanna,[],2016,08311fcd-e21a-4576-8128-fe32ca4dc459,73e5e69d-3554-40d8-8516-00cb38737a1c,185000,"['rnb', 'electronic', 'hip hop']"
14,My House,Flo Rida,[],2016,f62de3f3-00e6-47f9-9b7b-bf13dfa53753,4593d49a-7f67-46ba-9ec0-126bd676286f,193000,['pop']
15,I Took a Pill in Ibiza,Mike Posner,[],2016,,5b64e344-b2fb-47bd-bd7b-4c793b17d472,280000,[]
16,Work from Home,Fifth Harmony & Ty Dolla Sign,[],2016,,,0,[]
17,This Is What You Came For,Calvin Harris & Rihanna,[],2016,,,221000,[]
18,Cake by the Ocean,DNCE,[],2016,44bb501c-7fcc-4a58-9034-6a808e35d01e,b02dc689-7859-461d-b70e-9fe1f64fddce,234000,"['pop', 'funk', 'dance']"
19,"Me, Myself & I",G-Eazy & Bebe Rexha,[],2016,9456a211-fc62-4960-bcd4-9ec9b3d9c23a,,252000,[]
20,Ride,Twenty One Pilots,[],2016,d119365a-cecc-4f8e-ba16-61e3db9cf964,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,216000,"['rock', 'reggae', 'alternative']"
21,Heathens,Twenty One Pilots,[],2016,4db82a34-cd11-435b-9c94-027d887d2c2c,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,195000,"['alternative', 'rock', 'electronic', 'pop']"
22,Pillowtalk,Zayn,[],2016,b5a89487-37b2-4512-8a04-93bc1028243f,,202000,"['pop', 'electronic', 'rnb']"
23,Stitches,Shawn Mendes,[],2016,,b7d92248-97e3-4450-8057-6fe06738f735,206000,['pop']
24,Hotline Bling,Drake,[],2016,e288e33a-5c40-4b9f-98f6-0062be760e4a,9fff2f8a-21e6-47de-a2b8-7f449929d43f,267000,"['pop', 'rnb']"
25,Cold Water,Major Lazer & Justin Bieber & MØ,[],2016,,,0,[]
26,Send My Love (To Your New Lover),Adele,[],2016,b1834954-5090-43c4-a964-4d13f3c9da5e,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,301000,"['pop', 'soul']"
27,Roses,The Chainsmokers & Rozes,[],2016,,,0,[]
28,Treat You Better,Shawn Mendes,[],2016,,b7d92248-97e3-4450-8057-6fe06738f735,187000,['pop']
29,Too Good,Drake & Rihanna,[],2016,,,0,[]
30,Low Life,Future & The Weeknd,[],2016,18eca4f6-8f86-404d-8a6d-0ac3d04e814b,,313000,[]
31,What Do You Mean?,Justin Bieber,[],2016,,e0140a67-e4d1-4f13-8a01-364355bee46e,205000,"['pop', 'dance']"
32,The Hills,The Weeknd,[],2016,04237e51-d522-427d-ad71-99b6155f50ff,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,243000,"['rnb', 'electronic']"
33,Just Like Fire,P!nk,[],2016,a4522580-2c64-48e3-8b16-6b35126019b8,f4d5cc07-3bc9-4836-9b15-88a08359bc63,215000,[]
34,Broccoli,DRAM & Lil Yachty,[],2016,,,0,[]
35,Don't,Bryson Tiller,[],2016,0f7bc098-79d2-470f-9686-573c30360895,d8fd8d9b-473b-4f06-83c8-869b1bb9de89,196000,['rnb']
36,Dangerous Woman,Ariana Grande,[],2016,e8433d2d-4c9f-4cd4-a4cf-f4a02d85a438,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,236000,"['pop', 'rnb']"
37,Jumpman,Drake & Future,[],2016,98c670cf-5348-481c-acb4-10a2d3e9ff1d,,205000,[]
38,"I Hate U, I Love U",Gnash & Olivia O'Brien,[],2016,79adc7e0-2516-4af5-834c-3edc62b11db7,,251000,[]
39,Here,Alessia Cara,[],2016,,97e69730-3791-423b-9770-287261588854,200000,"['soul', 'pop', 'rnb']"
40,Same Old Love,Selena Gomez,[],2016,061f92ee-b4df-4020-a030-db572acaa20a,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,229000,['pop']
41,Controlla,Drake,[],2016,17a5c9c6-02b7-495a-aac4-a24275f4bb3b,9fff2f8a-21e6-47de-a2b8-7f449929d43f,245000,['rap']
42,Like I'm Gonna Lose You,Meghan Trainor & John Legend,[],2016,,,0,[]
43,One Call Away,Charlie Puth,[],2016,7d3f2fe8-690a-4618-8cff-71a0a307cb42,525f1f1c-03f0-4bc8-8dfd-e7521f87631b,194000,['pop']
44,Let It Go,James Bay,[],2016,,6a997121-0919-482b-a91b-c6fe1b55a4b9,261000,[]
45,No,Meghan Trainor,[],2016,019f98a1-51a4-4fbe-aa33-8e281e050f40,b2029169-2574-4305-820f-252a5fde3697,213000,"['pop', 'rnb']"
46,Never Forget You,Zara Larsson & MNEK,[],2016,f2b1a950-7feb-494f-a312-4bc64aba866e,,213000,[]
47,Let Me Love You,DJ Snake & Justin Bieber,[],2016,8c162756-e8ae-4dd9-945b-23193a81d745,,205000,[]
48,Don't Mind,Kent Jones,[],2016,82b62127-8051-42be-af66-46d7d0cc22fe,53f2833a-4986-46f5-8b73-28d22f275228,197000,[]
49,H.O.L.Y.,Florida Georgia Line,[],2016,,c16817df-0160-490d-a437-c128cbca9218,194000,[]
50,We Don't Talk Anymore,Charlie Puth & Selena Gomez,[],2016,693c32cd-ab03-4b3b-8003-c17236a242b1,,217000,[]
51,Into You,Ariana Grande,[],2016,d64c6f5a-f529-468c-9a23-6bcdb213d14f,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,244000,['pop']
52,Gold,Kiiara,[],2016,0417d1be-8890-47a2-acb3-b163dd981789,dbc26631-5e61-4ba2-84ff-e1423a1c288a,225000,"['electronic', 'rnb']"
53,Exchange,Bryson Tiller,[],2016,aa1c410a-925c-4112-995e-44c360299884,d8fd8d9b-473b-4f06-83c8-869b1bb9de89,194000,['rnb']
54,679,Fetty Wap & Remy Boyz,[],2016,,,0,[]
55,Oui,Jeremih,[],2016,0d751dff-30e6-46fd-bc75-574f973d9eac,1c009a08-74d1-4682-bc56-8bfbe9e66b62,238000,['rnb']
56,Hands to Myself,Selena Gomez,[],2016,030f0d7a-b7ab-4342-be06-035e65a2a503,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,200000,['pop']
57,2 Phones,Kevin Gates,[],2016,b7b32688-f00e-4844-9602-2a46721fbe65,0c41b966-12e8-4c9b-87ea-af47798987b6,240000,[]
58,Starboy,The Weeknd & Daft Punk,[],2016,1498fa40-d790-4d61-a0b0-7b6ac3d04eac,,230000,[]
59,For Free,DJ Khaled & Drake,[],2016,,,0,[]
60,Never Be Like You,Flume & Kai,[],2016,0d01b570-dac4-4078-b913-a494eab10fac,,234000,[]
