rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
1,Irreplaceable,Beyoncé,[],2007,796de46b-3924-44dc-a724-297f1506ec4e,859d0860-d480-4efd-970c-c05d5f1776b8,228000,"['rnb', 'pop', 'soul']"
2,Umbrella,Rihanna & Jay-Z,[],2007,,73e5e69d-3554-40d8-8516-00cb38737a1c,249000,"['pop', 'rnb', 'dance']"
3,The Sweet Escape,Gwen Stefani & Akon,[],2007,,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,246000,[]
4,Big Girls Don't Cry,Fergie,[],2007,4ed1adbb-ea50-45f1-9e7e-238d339e1fcf,4f9675d2-f6d5-486c-9b26-33dcca998500,267000,[]
5,Buy U a Drank (Shawty Snappin'),T-Pain & Yung Joc,[],2007,,,0,[]
6,Before He Cheats,Carrie Underwood,[],2007,fb772fa4-1ae1-4ded-bb65-a9afb570d515,70f0e309-5418-49b6-a130-666e2f76eecd,199000,"['country', 'pop']"
7,Hey There Delilah,Plain White T's,[],2007,6bd0a198-bbfb-3b19-a192-cab215258f62,,232000,"['indie', 'rock', 'alternative']"
8,I Wanna Love You,Akon & Snoop Dogg,[],2007,9abfcc94-44b5-41ea-bc9a-058aa9ad204f,,247000,[]
9,Say It Right,Nelly Furtado,[],2007,,13655113-cd16-4b43-9dca-cadbbf26ee05,223000,"['pop', 'dance', 'rnb']"
10,Glamorous,Fergie & Ludacris,[],2007,,4f9675d2-f6d5-486c-9b26-33dcca998500,174000,"['pop', 'dance', 'rnb']"
11,Don't Matter,Akon,[],2007,,1138a764-2212-4d0a-b02d-0dc14df91e08,293000,"['rnb', 'hip hop', 'rap']"
12,Girlfriend,Avril Lavigne,[],2007,402627ea-4960-43da-904b-addbdae7ff4c,0103c1cc-4a09-4a5d-a344-56ad99a77193,217000,"['pop', 'rock']"
13,Makes Me Wonder,Maroon 5,[],2007,,0ab49580-c84f-44d4-875f-d83760ea2cfe,211000,"['pop', 'rock', 'alternative']"
14,Party Like a Rockstar,Shop Boyz,[],2007,cd393b97-7967-499c-90ff-5d0aabeae72e,bfad839c-ed95-4be6-bdf5-ae7578fb174e,246000,[]
15,Smack That,Akon & Eminem,[],2007,2cd8b877-791f-44a6-98a9-fd70954b0fd6,1138a764-2212-4d0a-b02d-0dc14df91e08,212000,"['rap', 'hip hop']"
16,This Is Why I'm Hot,Mims,[],2007,38dcd69c-7f51-4458-9633-de026cda6575,,207000,[]
17,It's Not Over,Daughtry,[],2007,4f2b4a27-e1bc-4257-a0b3-c025413d977c,21e3292e-dac8-4609-b57d-402f926aa41f,215000,[]
18,The Way I Are,Timbaland & Keri Hilson,[],2007,,,0,[]
19,Fergalicious,Fergie & will.i.am,[],2007,,,292000,[]
20,Crank That (Soulja Boy),Soulja Boy Tell 'Em,[],2007,,29eead4d-3793-4625-8727-c03edbb38b8b,225000,['rap']
21,Give It to Me,Timbaland & Nelly Furtado & Justin Timberlake,[],2007,,,0,[]
22,What Goes Around... Comes Around,Justin Timberlake,[],2007,029b0b99-1d82-464d-9517-f8c930ffcce2,596ffa74-3d08-44ef-b113-765d43d12738,314000,[]
23,Cupid's Chokehold,Gym Class Heroes & Patrick Stump,[],2007,0c63c318-d62c-49d9-95f5-1c9b6f500480,f4d4b515-0b74-423f-a161-db184330c37c,238000,[]
24,How to Save a Life,The Fray,[],2007,b097abcd-bb6a-4d05-ae50-6f47949593c2,2ddd167f-5b8a-4372-b350-6ad50493bac0,263000,"['alternative', 'rock', 'indie']"
25,Home,Daughtry,[],2007,16e98f78-cf13-4c05-be52-1a60602e22c8,21e3292e-dac8-4609-b57d-402f926aa41f,255000,[]
26,My Love,Justin Timberlake & T.I.,[],2007,26396706-52fa-4778-85c8-f358d2ad1330,596ffa74-3d08-44ef-b113-765d43d12738,276000,[]
27,Stronger,Kanye West,[],2007,040cc48d-ad1a-469f-b1f4-1fcec9525d15,,311000,"['rap', 'dance', 'hip hop']"
28,We Fly High,Jim Jones,[],2007,b0658c92-e866-4285-b887-a5faa040aefd,81148ae0-47e9-4830-ac97-8e69b6c71706,59000,[]
29,U + Ur Hand,Pink,[],2007,,,0,[]
30,Walk It Out,Unk,[],2007,6c0165e9-eaf5-46fd-83ec-08c9355820f8,1b444b91-ed25-4a88-897b-a1d648a53f05,173000,[]
31,Beautiful Girls,Sean Kingston,[],2007,,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,227000,"['rnb', 'reggae', 'pop']"
32,"This Ain't a Scene, It's an Arms Race",Fall Out Boy,[],2007,,516cef4d-0718-4007-9939-f9b38af3f784,212000,"['rock', 'alternative', 'emo']"
33,Bartender,T-Pain & Akon,[],2007,,,0,[]
34,"Pop, Lock & Drop It",Huey,[],2007,88bc5571-fb0a-4c74-8ae5-0e4158c3f4c7,c9620e1f-29a0-4493-96d7-a6a64e6f5203,264000,[]
35,Runaway Love,Ludacris & Mary J. Blige,[],2007,,,0,[]
36,Rockstar,Nickelback,[],2007,,bc710bcf-8815-42cf-bad2-3f1d12246aeb,255000,[]
37,Thnks fr th Mmrs,Fall Out Boy,[],2007,,516cef4d-0718-4007-9939-f9b38af3f784,204000,"['rock', 'alternative', 'emo']"
38,What I've Done,Linkin Park,[],2007,0e9bb9bb-7485-4258-9d5f-2dc97775a4e8,f59c5520-5f46-4d2c-b2c4-822eabf53419,205000,"['rock', 'alternative']"
39,Summer Love,Justin Timberlake,[],2007,8f0cd48f-76b5-4e63-9422-0e6ff1a02d3c,596ffa74-3d08-44ef-b113-765d43d12738,249000,"['pop', 'dance', 'rnb']"
40,You,Lloyd & Lil Wayne,[],2007,,,0,[]
41,Wait for You,Elliott Yamin,[],2007,68ff2591-df84-45cf-913f-aa9a16370a80,f1c1963a-ba17-4c61-b4d5-344aec12e1c0,236000,[]
42,Last Night,Diddy & Keyshia Cole,[],2007,,,0,[]
43,Make It Rain,Fat Joe & Lil Wayne,[],2007,1750b86f-9867-4e8d-8a21-dbed491d95f1,a6a4c910-2b22-4a6f-aebe-805b176c47b8,249000,[]
44,Make Me Better,Fabolous & Ne-Yo,[],2007,64a4b5c7-d66c-4359-b5ba-b9815ffd0e05,d2299099-e617-46dd-b013-ba0b4c72bc63,254000,[]
45,Ice Box,Omarion,[],2007,,3ca09fae-fdee-4771-bab9-244708515a98,256000,[]
46,Lips of an Angel,Hinder,[],2007,6f677702-81e5-472e-b9d7-784a78bd57cb,39b22a9e-59dd-412b-ac3c-0725c807c72b,261000,"['rock', 'alternative']"
47,Waiting on the World to Change,John Mayer,[],2007,01acbd09-e9ea-4026-acaa-53f86176003e,144ef525-85e9-40c3-8335-02c32d0861f3,201000,[]
48,Lost Without U,Robin Thicke,[],2007,0f481657-00dd-324f-b63c-21938c3fcd3f,ddfd9b2f-186e-4b2c-ad09-01aa5380c225,248000,[]
