rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre,wiki_genre
1,Thrift Shop,Macklemore & Ryan Lewis & Wanz,[],2013,0a338e69-dd00-3796-b352-848153dce93a,97b226c8-7140-4da3-91ac-15e62e131a81,236000.0,[],[]
2,Blurred Lines,Robin Thicke & T.I. & Pharrell Williams,[],2013,,,0.0,[],[]
3,Radioactive,Imagine Dragons,[],2013,,012151a8-0f9a-44c9-997f-ebd68b5389f9,188000.0,"['indie', 'alternative', 'rock']","['electronic rock', 'alternative rock']"
4,Harlem Shake,Baauer,[],2013,0a2e227b-c787-42cb-b8f6-209818282b5e,61a54a1e-3fa1-4ccc-bfc2-86c1a27e27de,196000.0,[],['hip-hop']
5,Can't Hold Us,Macklemore & Ryan Lewis & Ray Dalton,[],2013,2c494504-ba94-460c-981b-78d22f0a04ed,97b226c8-7140-4da3-91ac-15e62e131a81,259000.0,[],[]
6,Mirrors,Justin Timberlake,[],2013,d3bfad61-e635-4fbe-bbb7-ec98823851fe,596ffa74-3d08-44ef-b113-765d43d12738,277000.0,['pop'],['contemporary R&B']
7,Just Give Me a Reason,Pink & Nate Ruess,[],2013,,,0.0,[],[]
8,When I Was Your Man,Bruno Mars,[],2013,126241da-d2cb-42c2-a40e-f30909057647,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,213000.0,['pop'],['pop music']
9,Cruise,Florida Georgia Line & Nelly,[],2013,,,0.0,[],[]
10,Roar,Katy Perry,[],2013,,122d63fc-8671-43e4-9752-34e846d62a9c,246000.0,['pop'],['pop music']
11,Locked Out of Heaven,Bruno Mars,[],2013,2ee757bd-1c77-4d7d-adf9-a6c529160f4b,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,233000.0,"['pop', 'rnb']","['pop rock', 'reggae rock']"
12,Ho Hey,The Lumineers,[],2013,,bfcb6630-9b31-4e63-b11f-7b0363be72b5,163000.0,"['indie', 'folk', 'alternative']",['indie folk']
13,Stay,Rihanna & Mikky Ekko,[],2013,070a4ab0-98b5-3ab1-89a0-c542dcd89f30,73e5e69d-3554-40d8-8516-00cb38737a1c,0.0,"['pop', 'rnb']",[]
14,Get Lucky,Daft Punk & Pharrell Williams,[],2013,5cce56b9-9d30-4150-93b3-10bc6f339878,,248000.0,[],[]
15,Royals,Lorde,[],2013,,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,190000.0,"['pop', 'indie', 'electronic']","['art pop', 'electropop', 'indie pop']"
